record_id,created_utc,case_id,event_time,context,model_name,model_digest,feature_schema_digest,hash_algorithm,true_label_id,true_label_name,prediction_id,prediction_name,confidence,score_type,topk_predictions,features_digest,top_features,prev_hash,record_hash,sequence_id,window_id
CASE-20260330-153425-DIVERSIFIED-10,2026-03-30 16:15:18.710033+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.710033+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49701, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999999004214871,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999999004214871}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2435439209508027e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.061670604499857e-08}]",332b7a29a3232fb6406d918c3bf67b46835e1717226ba743e44599535d3f40f9,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.096331018292418, 'abs_shap_value': 9.124045749909833, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.861638842196382, 'abs_shap_value': 5.861638842196382, 'sign': '+'}, {'feature': 'src_port', 'value': 49701.0, 'shap_value': 3.774124524641862, 'abs_shap_value': 3.774124524641862, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.2763074362126232, 'abs_shap_value': 1.2763074362126232, 'sign': '+'}, {'feature': 'duration', 'value': 9.2e-05, 'shap_value': 0.6364657269085668, 'abs_shap_value': 0.6364657269085668, 'sign': '+'}]",95cbf7094709d458c7f60fd7cb166de974a0a52bff5a83b2c23ad122cc55d37d,ed65581e2631a440ec00b3c4474cd3d7f9ac25997eba5fecda3a98383db4c2a5,11,0
CASE-20260330-153425-DIVERSIFIED-11,2026-03-30 16:15:18.715567+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.715567+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49694, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999999004170138,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999999004170138}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2436447151294706e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.06176322777918e-08}]",f6e737344fbc23972cd8ebc1e27808f1d54c8d674976c45a30ed75a40da01f44,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.096260532911291, 'abs_shap_value': 9.123975264528706, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.8616030146082245, 'abs_shap_value': 5.8616030146082245, 'sign': '+'}, {'feature': 'src_port', 'value': 49694.0, 'shap_value': 3.774115981498756, 'abs_shap_value': 3.774115981498756, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.276608990646508, 'abs_shap_value': 1.276608990646508, 'sign': '+'}, {'feature': 'duration', 'value': 0.000113, 'shap_value': 0.6362629412894864, 'abs_shap_value': 0.6362629412894864, 'sign': '+'}]",ed65581e2631a440ec00b3c4474cd3d7f9ac25997eba5fecda3a98383db4c2a5,ec6f69c41b835155dd8b9c2fa9225559910f95b7398d232812e7de84481ba104,12,0
CASE-20260330-153425-DIVERSIFIED-12,2026-03-30 16:15:18.720567+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.720567+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49706, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999999004170138,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999999004170138}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2436447151294706e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.06176322777918e-08}]",e1b521982cac8db0edddddc399c1d137052653e05b7bdeddcc8e77eb24b03724,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.096260532911291, 'abs_shap_value': 9.123975264528706, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.8616030146082245, 'abs_shap_value': 5.8616030146082245, 'sign': '+'}, {'feature': 'src_port', 'value': 49706.0, 'shap_value': 3.774115981498756, 'abs_shap_value': 3.774115981498756, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.276608990646508, 'abs_shap_value': 1.276608990646508, 'sign': '+'}, {'feature': 'duration', 'value': 0.000111, 'shap_value': 0.6362629412894864, 'abs_shap_value': 0.6362629412894864, 'sign': '+'}]",ec6f69c41b835155dd8b9c2fa9225559910f95b7398d232812e7de84481ba104,e04b73f652b41c85d9f4fda958b7d206253ebb357a60b31a2748d123d60d4313,13,0
CASE-20260330-153425-DIVERSIFIED-13,2026-03-30 16:15:18.725567+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.725567+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49701, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999999004170138,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999999004170138}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2436447151294706e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.06176322777918e-08}]",94ceeabd38844e4a861cd671090307ebce19a31a1ac411c68d43f36149931508,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.096260532911291, 'abs_shap_value': 9.123975264528706, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.8616030146082245, 'abs_shap_value': 5.8616030146082245, 'sign': '+'}, {'feature': 'src_port', 'value': 49701.0, 'shap_value': 3.774115981498756, 'abs_shap_value': 3.774115981498756, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.276608990646508, 'abs_shap_value': 1.276608990646508, 'sign': '+'}, {'feature': 'duration', 'value': 0.000111, 'shap_value': 0.6362629412894864, 'abs_shap_value': 0.6362629412894864, 'sign': '+'}]",e04b73f652b41c85d9f4fda958b7d206253ebb357a60b31a2748d123d60d4313,cc9c7e2e8d9f861f78a50967d9e7986b72df1cc80c05e1e85bdf38d8f74234c4,14,0
CASE-20260330-153425-DIVERSIFIED-14,2026-03-30 16:15:18.730867+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.730867+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49614, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999999003770018,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999999003770018}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2965298192609932e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.1386802595437945e-08}]",e8392b6ce07752f769128ec4d69c836cd8bdc7dbd1895654a969a6a62ef32311,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.086721186617277, 'abs_shap_value': 9.114435647963722, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.852038701042966, 'abs_shap_value': 5.852038701042966, 'sign': '+'}, {'feature': 'src_port', 'value': 49614.0, 'shap_value': 3.7781311187389033, 'abs_shap_value': 3.7781311187389033, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.2981245217380937, 'abs_shap_value': 1.2981245217380937, 'sign': '+'}, {'feature': 'duration', 'value': 6e-05, 'shap_value': 0.5939170234593115, 'abs_shap_value': 0.5939170234593115, 'sign': '+'}]",cc9c7e2e8d9f861f78a50967d9e7986b72df1cc80c05e1e85bdf38d8f74234c4,7b7c24c867ae50141eb1cff0c579846a148777f7eacc50675fdbebab000e4d3b,15,0
CASE-20260330-153425-DIVERSIFIED-15,2026-03-30 16:15:18.736890+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.736890+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49674, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999999002493296,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999999002493296}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.3084132389578192e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.149746884896673e-08}]",d53146847fe0db09ca2f9aeb338e3c7c7171031dc1ffef5dcd06f07971c7df99,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.083659272159073, 'abs_shap_value': 9.111374003776488, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.852054743886348, 'abs_shap_value': 5.852054743886348, 'sign': '+'}, {'feature': 'src_port', 'value': 49674.0, 'shap_value': 3.7718574786104604, 'abs_shap_value': 3.7718574786104604, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.2972859578843388, 'abs_shap_value': 1.2972859578843388, 'sign': '+'}, {'feature': 'duration', 'value': 6.3e-05, 'shap_value': 0.5981769230853732, 'abs_shap_value': 0.5981769230853732, 'sign': '+'}]",7b7c24c867ae50141eb1cff0c579846a148777f7eacc50675fdbebab000e4d3b,3aef081b19085a2f40ed05db1e42f06c01a84711505690f261c2e106e9055a6c,16,0
CASE-20260330-153425-DIVERSIFIED-16,2026-03-30 16:15:18.739886+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.739886+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 36321, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999999001662663,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999999001662663}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.587599222896746e-08}, {'class_id': 3, 'class_name': 'injection', 'probability': 3.339615687024164e-08}]",b33e786ec52dfdc79af74a8530de1974a18c29230928bd389139107c1d7ee6ab,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.539917821688976, 'abs_shap_value': 8.539917821688976, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.722357378168579, 'abs_shap_value': 6.722357378168579, 'sign': '+'}, {'feature': 'src_port', 'value': 36321.0, 'shap_value': 1.9323910564320703, 'abs_shap_value': 1.9323910564320703, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 105.0, 'shap_value': 1.8010309132049178, 'abs_shap_value': 1.8010309132049178, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6397498415192764, 'abs_shap_value': 1.6536357401694954, 'sign': '+'}]",3aef081b19085a2f40ed05db1e42f06c01a84711505690f261c2e106e9055a6c,01e4032757a4af7ec429bfd84242cd508848ff2ec4d646e451ff48cbbe0870f4,17,0
CASE-20260330-153425-DIVERSIFIED-17,2026-03-30 16:15:18.741885+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.741885+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49699, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998998454045,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998998454045}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.106133448940581e-08}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.074526110167231e-08}]",edbd3e56763fdaa0d7d0e0b67f35a400439ca7298a3daf04c534e4cdff2587e7,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.088283312599508, 'abs_shap_value': 9.115998044088744, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.859579812721878, 'abs_shap_value': 5.859579812721878, 'sign': '+'}, {'feature': 'src_port', 'value': 49699.0, 'shap_value': 3.7741744005081554, 'abs_shap_value': 3.7741744005081554, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.282258211725896, 'abs_shap_value': 1.282258211725896, 'sign': '+'}, {'feature': 'duration', 'value': 0.000184, 'shap_value': 0.6194609271800343, 'abs_shap_value': 0.6194609271800343, 'sign': '+'}]",01e4032757a4af7ec429bfd84242cd508848ff2ec4d646e451ff48cbbe0870f4,5969c7d5eb8572cc2889621fe643919286443d7f0f08482812389b126d194702,18,0
CASE-20260330-153425-DIVERSIFIED-18,2026-03-30 16:15:18.745886+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.745886+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49701, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998997781478,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998997781478}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2580386175521666e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.074990285752859e-08}]",019b08dd75bb14715d1b8b58721d0a1d5614b0bf22249f6a1e11b0f6f4728632,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.093466221124714, 'abs_shap_value': 9.12118095274213, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.8616030146082245, 'abs_shap_value': 5.8616030146082245, 'sign': '+'}, {'feature': 'src_port', 'value': 49701.0, 'shap_value': 3.774115981498756, 'abs_shap_value': 3.774115981498756, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.2780439553964569, 'abs_shap_value': 1.2780439553964569, 'sign': '+'}, {'feature': 'duration', 'value': 0.000114, 'shap_value': 0.6314634590073597, 'abs_shap_value': 0.6314634590073597, 'sign': '+'}]",5969c7d5eb8572cc2889621fe643919286443d7f0f08482812389b126d194702,b03959724133203ab7e455f222403cbbd320daa3801581f20bc48a0616389d2a,19,0
CASE-20260330-153425-DIVERSIFIED-19,2026-03-30 16:15:18.749968+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.749968+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49664, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998997199636,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998997199636}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.272020050279494e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.0878383109658033e-08}]",5607767816af0d5b069557e239fdf494651eb2857f604f3b18e71c627e7a0c19,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.091900313090228, 'abs_shap_value': 9.119615044707643, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.860650981178381, 'abs_shap_value': 5.860650981178381, 'sign': '+'}, {'feature': 'src_port', 'value': 49664.0, 'shap_value': 3.7715087038048285, 'abs_shap_value': 3.7715087038048285, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.27755765231772, 'abs_shap_value': 1.27755765231772, 'sign': '+'}, {'feature': 'duration', 'value': 0.000124, 'shap_value': 0.6309022235479246, 'abs_shap_value': 0.6309022235479246, 'sign': '+'}]",b03959724133203ab7e455f222403cbbd320daa3801581f20bc48a0616389d2a,243d3e1030a1df78f3c93616a24d35724f8d81dcd34cd93b248f4922e1b458e3,20,0
CASE-20260330-153425-DIVERSIFIED-20,2026-03-30 16:15:18.754660+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.754660+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49616, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998995550942,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998995550942}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2603239774586263e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.0770903825220234e-08}]",b68d7d6b724c62c4d8e572f0cedee3f56049311022e50d6c8642963d78b9cecf,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.094962227548432, 'abs_shap_value': 9.122676688894877, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.860634938334999, 'abs_shap_value': 5.860634938334999, 'sign': '+'}, {'feature': 'src_port', 'value': 49616.0, 'shap_value': 3.7777823439332705, 'abs_shap_value': 3.7777823439332705, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.2783962161714748, 'abs_shap_value': 1.2783962161714748, 'sign': '+'}, {'feature': 'duration', 'value': 0.000121, 'shap_value': 0.6266423239218629, 'abs_shap_value': 0.6266423239218629, 'sign': '+'}]",243d3e1030a1df78f3c93616a24d35724f8d81dcd34cd93b248f4922e1b458e3,18d3bbf3b55394a5c01efdc06e208e28f3d93bdcdfb57ac33b5cc61b9eb9b8dd,21,0
CASE-20260330-153425-DIVERSIFIED-21,2026-03-30 16:15:18.761295+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.761295+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49703, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998994676856,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998994676856}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2595141746624213e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.076346226544151e-08}]",73dc870189472961b6c2abd6e4d930ed785b656ff17f1390f590701fe8377220,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.093324709792412, 'abs_shap_value': 9.121039441409827, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.861442027041798, 'abs_shap_value': 5.861442027041798, 'sign': '+'}, {'feature': 'src_port', 'value': 49703.0, 'shap_value': 3.774115981498756, 'abs_shap_value': 3.774115981498756, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.2780439553964569, 'abs_shap_value': 1.2780439553964569, 'sign': '+'}, {'feature': 'duration', 'value': 0.000118, 'shap_value': 0.6311127025123554, 'abs_shap_value': 0.6311127025123554, 'sign': '+'}]",18d3bbf3b55394a5c01efdc06e208e28f3d93bdcdfb57ac33b5cc61b9eb9b8dd,8204194ab2305cd1c1c7600ebf45dc0b081012bd6039fc47c80ebe077c4225b9,22,0
CASE-20260330-153425-DIVERSIFIED-22,2026-03-30 16:15:18.766301+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.766301+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49692, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998994676856,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998994676856}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2595141746624213e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.076346226544151e-08}]",10874bf1375e081bd97900ff964c414dddb9bc2108a9dc53376fe9ea02704d28,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.093324709792412, 'abs_shap_value': 9.121039441409827, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.861442027041798, 'abs_shap_value': 5.861442027041798, 'sign': '+'}, {'feature': 'src_port', 'value': 49692.0, 'shap_value': 3.774115981498756, 'abs_shap_value': 3.774115981498756, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.2780439553964569, 'abs_shap_value': 1.2780439553964569, 'sign': '+'}, {'feature': 'duration', 'value': 0.000119, 'shap_value': 0.6311127025123554, 'abs_shap_value': 0.6311127025123554, 'sign': '+'}]",8204194ab2305cd1c1c7600ebf45dc0b081012bd6039fc47c80ebe077c4225b9,d01365ebf037cc5e6d285e0f30d84e2d169e1356df4499ccc9ed4a861a85e6eb,23,0
CASE-20260330-153425-DIVERSIFIED-23,2026-03-30 16:15:18.771302+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.771302+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49831, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998994159683,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998994159683}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2841034976862214e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.1271080481020725e-08}]",18ec61f49fe3560f91e0c74e55d3211bd9cfdd761874b807ca63f95d202308ac,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.087851044881901, 'abs_shap_value': 9.115565876695705, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.853088069507515, 'abs_shap_value': 5.853088069507515, 'sign': '+'}, {'feature': 'src_port', 'value': 49831.0, 'shap_value': 3.7793926860244698, 'abs_shap_value': 3.7793926860244698, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.297973567659206, 'abs_shap_value': 1.297973567659206, 'sign': '+'}, {'feature': 'duration', 'value': 6.3e-05, 'shap_value': 0.59522215802913, 'abs_shap_value': 0.59522215802913, 'sign': '+'}]",d01365ebf037cc5e6d285e0f30d84e2d169e1356df4499ccc9ed4a861a85e6eb,44ec2cfae1ea11679abbe0d0644745d145ad694548a3829bacfa54e019b2dd44,24,0
CASE-20260330-153425-DIVERSIFIED-24,2026-03-30 16:15:18.776306+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:18.776306+00:00,"{'src_ip': '192.168.1.193', 'dst_ip': '192.168.1.37', 'src_port': 49849, 'dst_port': 8080, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,0,backdoor,0,backdoor,0.9999998994159683,max_class_probability,"[{'class_id': 0, 'class_name': 'backdoor', 'probability': 0.9999998994159683}, {'class_id': 3, 'class_name': 'injection', 'probability': 2.2841034976862214e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.1271080481020725e-08}]",0f9351abb7520d59262b14283826b0438f8815cb44087a280797845ee0772688,"[{'feature': 'conn_state', 'value': 'REJ', 'shap_value': 9.087851044881901, 'abs_shap_value': 9.115565876695705, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 48.0, 'shap_value': 5.853088069507515, 'abs_shap_value': 5.853088069507515, 'sign': '+'}, {'feature': 'src_port', 'value': 49849.0, 'shap_value': 3.7793926860244698, 'abs_shap_value': 3.7793926860244698, 'sign': '+'}, {'feature': 'dst_port', 'value': 8080.0, 'shap_value': 1.297973567659206, 'abs_shap_value': 1.297973567659206, 'sign': '+'}, {'feature': 'duration', 'value': 6e-05, 'shap_value': 0.59522215802913, 'abs_shap_value': 0.59522215802913, 'sign': '+'}]",44ec2cfae1ea11679abbe0d0644745d145ad694548a3829bacfa54e019b2dd44,2c04754250a7250a0001a2feb58ecde63ed0e05f1d229bbe50f1e7693c55cd6d,25,0
